cms_certification_number_ccn,facility_name,address_line_1,address_line_2,citytown,state,zip_code,countyparish,telephone_number,cms_region,measure_code,measure_name,score,footnote,measure_date_range
971580,"NURSE CALL HOSPICE CARE INC","17290 PRESTON ROAD, SUITE 200D - ROOM D",,DALLAS,TX,75252,Dallas,"(972) 590-0231",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
971581,"BY YOUR SIDE HOSPICE LLC","5373 W. ALABAMA ST STE 441",,HOUSTON,TX,77056,Harris,"(281) 513-2851",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971582,"PRINCIPLE HOSPICE SERVICE LLC","9033 AERO STREET, SUITE#204 B",,"SAN ANTONIO",TX,78217,Bexar,"(210) 455-6050",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
971583,"AMEDISYS HOSPICE","512 VICTORIA LANE, STE 16B",,HARLINGEN,TX,78550,Cameron,"(956) 300-0865",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
971584,"MAXIMUM QUALITY HOSPICE LLC","1609 DAVENPORT STREET SUITE D",,WESLACO,TX,78596,Hidalgo,"(956) 520-8004",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",6.0,,01/01/2021-12/31/2022
971585,"DEVOTED HEALTHCARE & HOSPICE SERVICES, LLC","3890 VAUGHN CIRCLE",,ROBSTOWN,TX,78380,Nueces,"(833) 338-6831",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
971586,"CADEN HOSPICE LLC","1844 LOCKHILL SELMA RD., STE 101 L",,"SAN ANTONIO",TX,78213,Bexar,"(830) 955-8309",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
971587,"CAYLOR HOSPICE LLC","8600 WURZBACH RD SUITE 702 K",,"SAN ANTONIO",TX,78240,Bexar,"(210) 994-5388",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",2,01/01/2021-12/31/2022
971588,"BUENA VIDA HOSPICE","810 HIGHWAY 6 S #102",,HOUSTON,TX,77079,Harris,"(281) 888-1499",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",7.0,,01/01/2021-12/31/2022
971589,"HTOWN HOSPICE, LLC.","315 W. ALABAMA ST.",,HOUSTON,TX,77006,Harris,"(713) 529-1402",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
971590,"SUNCREST HOSPICE SAN ANTONIO LLC","911 CENTRAL PARKWAY N SUITE 100",,"SAN ANTONIO",TX,78232,Bexar,"(830) 637-2721",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
971591,"THREE M HOSPICE CARE LLC","1140 W CARDINAL DR. SUITE B",,BEAUMONT,TX,77705,Jefferson,"(409) 767-8833",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971592,"BRIGHTSTAR HOSPICE, INC.","13015 FRANK LN",,STAFFORD,TX,77477,"Fort Bend","(281) 962-3400",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
971593,"ABUNDANT HOSPICE, LLC","12500 SAN PEDRO AVE STE 150",,"SAN ANTONIO",TX,78216,Bexar,"(210) 608-0081",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
971594,"CARE 4 YOU SENIOR SERVICES","12138 ELLA LEE LANE",,HOUSTON,TX,77077,Harris,"(281) 372-6963",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",7.0,,01/01/2021-12/31/2022
971595,"A RAY OF LIGHT HOSPICE, LLC","5991 E. HWY 83",,"RIO GRANDE CITY",TX,78582,Starr,"(956) 317-1860",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
971596,"FELICA HOSPICE LLC","1844 LOCKHILL SELMA RD., STE 101 M",,"SAN ANTONIO",TX,78213,Bexar,"(210) 994-5388",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",2,01/01/2021-12/31/2022
971597,"WELLCARE HOSPICE LLC","2410 LUNA RD STE#286",,CARROLLTON,TX,75006,Dallas,"(972) 514-6630",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
971598,"VARA HOSPICE, LLC","1520 E. SAN PEDRO, SUITE 102",,LAREDO,TX,78041,Webb,"(956) 285-4327",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971599,"TRANSCEND HOSPICE 13 LLC","8600 WURZBACH RD SUITE 702 N",,"SAN ANTONIO",TX,78240,Bexar,"(210) 994-5388",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",2,01/01/2021-12/31/2022
971600,"CEDAR HOSPICE, INC.","12808 W AIRPORT BLVD, SUITE 312",,"SUGAR LAND",TX,77478,"Fort Bend","(346) 874-7964",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",6.0,,01/01/2021-12/31/2022
971601,"GRACE RACE PALLIATIVE HOSPICE LLC","6001 SAVOY DR STE 205",,HOUSTON,TX,77036,Harris,"(832) 350-2573",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",7.0,,01/01/2021-12/31/2022
971602,"SANTA RITA HOME HEALTH SERVICES","10803 GULFDALE STREET, SUITE 250",,"SAN ANTONIO",TX,78216,Bexar,"(210) 200-8502",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",7.0,,01/01/2021-12/31/2022
971603,"SUNSET HEALTHCARE SERVICES","10103 FONDREN RD, #380",,HOUSTON,TX,77096,Harris,"(832) 517-6451",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",7.0,,01/01/2021-12/31/2022
971604,"SUNCREST HOSPICE","9020 N CAPITAL OF TEXAS HWY, SUITE I-360",,AUSTIN,TX,78759,Travis,"(512) 543-1381",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
971605,"HALCYON HOME","125 W MCCARTY LN",,"SAN MARCOS",TX,78666,Hays,"(512) 357-8488",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971606,"NEW AGE HOSPICE PALLIATIVE LLC","6260 WESTPARK DR STE. 266",,HOUSTON,TX,77057,Harris,"(832) 723-4436",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971607,"ISERVE HOSPICE LLC","8111 LBJ FREEWAY, SUITE 450",,DALLAS,TX,75251,Denton,"(469) 379-2682",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971608,"ACCE HOSPICE CARE AGENCY","101 HAZELNUT TRAIL",,FORNEY,TX,75126,Kaufman,"(972) 357-7342",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971609,"TRINITY HOSPICE","350 PINE STREET, STE 711",,BEAUMONT,TX,77701,Jefferson,"(409) 299-4477",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971610,"ALASAN COMFORT CARE, INC.","10518 KIPP WAY DRIVE STE.A-1",,HOUSTON,TX,77099,Harris,"(281) 564-4503",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",6.0,,01/01/2021-12/31/2022
971611,"CALMCARE HOSPICE LLC","1225 25TH ST N STE. 200",,"TEXAS CITY",TX,77590,Galveston,"(833) 246-5367",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",8,01/01/2021-12/31/2022
971612,"AMABLE HOME CARE LLC","615 NORTH MAIN STREET",,"LA FERIA",TX,78559,Cameron,"(956) 277-0351",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
971613,"AFFINITY HOSPICE PRN","100 PERKINS STE E",,"LEAGUE CITY",TX,77573,Galveston,"(713) 947-2277",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",7.0,,01/01/2021-12/31/2022
971614,"MAGNOLIA HOSPICE","1250 E COPELAND RD SUITE 260",,ARLINGTON,TX,76011,Tarrant,"(214) 275-6200",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
971615,"EMMANUAL CURAE HOSPICE CARE LLC","4505 STIRLING DR",,GARLAND,TX,75043,Dallas,"(682) 812-9294",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",2,01/01/2021-12/31/2022
971616,"PARADISE HOSPICE CARE, INC.","1100 BUSINESS PARKWAY STE 100",,RICHARDSON,TX,75081,Dallas,"(469) 379-6438",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971617,"REAL COMFORT HEALTHCARE INC","515 N SAM HOUSTON PARKWAY E #430",,HOUSTON,TX,77060,Harris,"(866) 447-6894",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",7.0,,01/01/2021-12/31/2022
971618,"RETREAT HEALTH CARE SERVICES INC","4321 MCKNIGHT ROAD",,TEXARKANA,TX,75503,Bowie,"(903) 793-0282",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
971619,"CARIDAD HEALTHCARE INC","4902 WEST HIGHWAY 83 STE 2",,ROMA,TX,78584,Starr,"(956) 519-3227",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971620,"SHELTER HOSPICE INC","8111 LBJ FREEWAY SUITE # 1340",,DALLAS,TX,75251,Dallas,"(469) 778-0700",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",6.0,,01/01/2021-12/31/2022
971621,"TRANSCEND HOSPICE","1844 LOCKHILL SELMA RD., STE 101 O",,"SAN ANTONIO",TX,78213,Bexar,"(210) 994-5388",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",2,01/01/2021-12/31/2022
971622,"MT. SINAI HOSPICE","513 E JACKSON ST STE 201",,HARLINGEN,TX,78550,Cameron,"(956) 230-1627",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
971623,"TULIP HOSPICE","2922 ROSEDALE STREET, SUITE 1070",,HOUSTON,TX,77004,Harris,"(713) 874-1234",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",2,01/01/2021-12/31/2022
971624,"BRIGHTLIGHT INFUSION HH AND PALLIATIVE CARE INC","6260 WESTPARK DR STE 265",,HOUSTON,TX,77057,Harris,"(832) 400-2104",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",6.0,,01/01/2021-12/31/2022
971625,"SOUTHERN HOSPICE AND PALLIATIVE CARE INC","1505 SOUTH HIGHWAY 6, SUITE  215",,HOUSTON,TX,77077,"Fort Bend","(346) 754-5782",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971626,"TRANSCEND HOSPICE","1844 LOCKHILL SELMA RD., STE 101 P",,"SAN ANTONIO",TX,78213,Bexar,"(210) 994-5388",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",2,01/01/2021-12/31/2022
971627,"CONCHO HEARTS HOSPICE, LLC","2007 W BEAUREGARD AVE",,"SAN ANGELO",TX,76901,"Tom Green","(325) 482-0129",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
971628,"BRIARGATE HEALTHCARE SERVICES INC","6260 WESTPARK DR STE 250",,HOUSTON,TX,77057,Harris,"(832) 988-3387",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",8,01/01/2021-12/31/2022
971629,"COMMUNITY FIRST HOSPICE CARE, INC.","2600 S. LOOP W. SUITE #445",,HOUSTON,TX,77054,Bexar,"(210) 797-7326",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
971630,"TRANSCEND HOSPICE 15 LLC","8600 WURZBACH SUITE 702Q",,"SAN ANTONIO",TX,78240,Bexar,"(210) 994-5388",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",2,01/01/2021-12/31/2022
971631,"UMC HOME HEALTH AND HOSPICE, AN AMEDISYS PARTNER","6809 SLIDE ROAD, SUITE J",,LUBBOCK,TX,79424,Lubbock,"(806) 516-8103",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
971632,"AT TWILIGHT HOSPICE & PALLIATIVE CARE OF TX LLC","4441 W AIRPORT FWY, STE 230",,IRVING,TX,75062,Dallas,"(214) 543-6581",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",2,01/01/2021-12/31/2022
971633,"ST CATHERINE'S HEALTHCARE LLC","350 N. SAM HOUSTON PKWY E SUITE 289",,HOUSTON,TX,77060,Harris,"(713) 485-6123",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",7.0,,01/01/2021-12/31/2022
971634,"ALLY HOSPICE LLC","1860 NACOGDOCHES",,"SAN ANTONIO",TX,78209,Bexar,"(210) 898-8533",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",6.0,,01/01/2021-12/31/2022
971635,"ST. MARYS HOSPICE LLC","920 STOCKTON DRIVE",,ALLEN,TX,75013,Dallas,"(972) 316-7441",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",2,01/01/2021-12/31/2022
971636,"ENCOMPASS OF WEST TEXAS, LP","ONE VILLAGE DRIVE, SUITE 354",,ABILENE,TX,79606,Taylor,"(325) 266-0260",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
971637,"KINDRED HOSPICE","1031 ANDREWS HIGHTWAY, STE. 203",,MIDLAND,TX,79701,Midland,"(432) 897-1401",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
971638,"JOURNEY HOSPICE LLC","10010 SAN PEDRO AVE STE 330",,"SAN ANTONIO",TX,78216,Bexar,"(210) 455-0101",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
971639,"FIRST TEXAS HOSPICE LLC","2410 LUNA RD ,SUITE #254",,CARROLLTON,TX,75006,Dallas,"(214) 614-6744",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971640,"NEW CRESCENT HOSPICE LLC","303 WEST MAIN STREET",,DECATUR,TX,76234,Denton,"(214) 295-2645",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971641,"GATEWAY HOSPICE PROVIDERS, LLC","821 SW ALSBURY BLVD UNIT A",,BURLESON,TX,76028,Johnson,"(682) 499-6669",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
971642,"TRANSCEND HOSPICE","1844 LOCKHILL SELMA RD. SUITE 101 S",,"SAN ANTONIO",TX,78213,Bexar,"(210) 994-5388",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",2,01/01/2021-12/31/2022
971643,"NIGHTINGALE HOSPICE CARE, INC.","2819 NW LOOP 410",,"SAN ANTONIO",TX,78230,Bexar,"(210) 797-7321",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
971644,"PURE HEART HOSPICE","4211 GARDENDALE STE A102",,"SAN ANTONIO",TX,78229,Bexar,"(210) 595-1146",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",5.0,,01/01/2021-12/31/2022
971645,"BLUE HORIZONS HOSPICE OF AUSTIN","5718 UNIVERSITY HEIGHTS. SUITE 203",,"SAN ANTONIO",TX,78249,Bexar,"(833) 467-7123",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",2,01/01/2021-12/31/2022
971646,"ABLE CARING AND HOSPICE SERVICES INC","6201 BONHOMME ROAD, SUITE 308N",,HOUSTON,TX,77036,Harris,"(281) 974-5946",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",6.0,,01/01/2021-12/31/2022
971647,"BLUE STREAM HOSPICE AND PALLIATIVE CARE INC","2646 SOUTH LOOP WEST STE 440",,HOUSTON,TX,77054,Harris,"(713) 667-7202",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",2,01/01/2021-12/31/2022
971648,"AMAZING HANDS HOSPICE, LLC","2944 MOTLEY DR STE 201",,MESQUITE,TX,75150,Harris,"(832) 350-2573",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971649,"UNICARE PALLIATIVE & HOSPICE CARE, LLC","633 E FERNHURST DR SUITE 1305",,KATY,TX,77450,Harris,"(832) 532-0876",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",6.0,,01/01/2021-12/31/2022
971650,"CALVERT HOSPICE LLC","10207 INDIANA AVENUE",,LUBBOCK,TX,79423,Lubbock,"(806) 747-8972",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",7.0,,01/01/2021-12/31/2022
971651,"WINDSOR HOSPICE AND PALLIATIVE CARE SERVICES LLC","11750 PADON ROAD .SUITE B",,NEEDVILLE,TX,77461,"Fort Bend","(832) 282-7363",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971652,"INTREPID OF HOUSTON TEXAS, INC.","87 IH 10 N STE 101",,BEAUMONT,TX,77707,Jefferson,"(409) 373-5001",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
971653,"AT HOME HOSPICE AND PALLIATIVE CARE LLC.","10701 CORPORATE DR STE 293",,STAFFORD,TX,77477,"Fort Bend","(832) 939-8048",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971654,"SOCIETY HOSPICE & PALLIATIVE CARE, INC","7219 LINCOLN HEIGHTS COURT",,RICHMOND,TX,77407,"Fort Bend","(832) 807-5777",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971655,"ENTRUST HOSPICE OF SAN ANTONIO, LLC","3201 CHERRY RIDGE DRIVE SUITE C-317",,"SAN ANTONIO",TX,78230,Bexar,"(210) 444-9159",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971656,"TRUE HEART HOSPICE AND PALLIATIVE CARE OF TEXAS LL","4102 S 31ST ST, STE 1200",,TEMPLE,TX,76502,Bell,"(512) 649-2274",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",6.0,,01/01/2021-12/31/2022
971657,"CITIZENS PALLIATIVE CARE LLC","2646 SOUTH LOOP WEST STE 440",,HOUSTON,TX,77054,Harris,"(713) 667-7202",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",2,01/01/2021-12/31/2022
971658,"PALLIATIVE QUALITY CARE","14014 LITTLE BORNE BIRD WELL LANE",,HOUSTON,TX,77047,Harris,"(832) 971-0569",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971659,"YELLOW ROSE HOSPICE CARE, INC.","2819 NW LOOP 410, SUITE F",,"SAN ANTONIO",TX,78230,Bexar,"(210) 797-7316",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971660,"FIG TREE HOSPICE CARE LLC","8746 WURZBACK RD STE 201",,"SAN ANTONIO",TX,78240,Bexar,"(210) 857-5350",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971661,"BCM HEALTH LLC","7514 OAKLEIGH DR",,CYPRESS,TX,77433,Harris,"(346) 379-1541",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",6.0,,01/01/2021-12/31/2022
971662,"ZENITH PALLIATIVE CARE INC","8700 COMMERCE PARK DR SUITE 125",,HOUSTON,TX,77036,Harris,"(800) 631-1429",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971663,"CIRCLE OF LIFE HOSPICE AND PALLIATIVE CARE","12042 BLANCO ROAD STE 303",,"SAN ANTONIO",TX,78216,Bexar,"(210) 890-2700",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",7.0,,01/01/2021-12/31/2022
971664,"NEWMAN MEMORIAL HEALTHCARE HOSPICE LLC","1322 SPACE PARK DR STE C248",,HOUSTON,TX,77590,Galveston,"(832) 703-0137",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971665,"TRIBUTE HOSPICE AND PALLIATIVE CARE","12042 BLANCO ROAD STE 350",,"CORPUS CHRISTI",TX,78410,Nueces,"(210) 890-2700",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
971666,"CARENOW HOSPICE LLC","3620 N.JOSEY LANE,SUITE #220B",,CARROLLTON,TX,75007,Denton,"(469) 758-0017",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",2,01/01/2021-12/31/2022
971667,"PASSIONATE HOSPICE LLC","13100 NORTHWEST FREEWAY SUITE 400B",,HOUSTON,TX,77040,Harris,"(833) 365-2464",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
971668,"ENCOMPASS HEALTH HOSPICE","724 WSW 323 LOOP, SUITE C",,TYLER,TX,75701,Smith,"(903) 405-3853",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
971669,"CARDINAL HOSPICE LLC","20534 SAM HOUSTON BLVD.",,"RIO HONDO",TX,78583,Cameron,"(956) 793-3227",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",2,01/01/2021-12/31/2022
971670,"CITY HOSPICE & PALLIATIVE CARE, LLC","12808 W AIRPORT BLVD, STE 303C",,"SUGAR LAND",TX,77478,"Fort Bend","(346) 375-4682",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
971671,"A CARING TOUCH HOME HEALTH SERVICES","4000 SOUTH MEDFORD DRIVE SUITE 9W",,LUFKIN,TX,75901,Angelina,"(936) 632-9400",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
971672,"ST. JOHNS HOSPICE LLC","2665 VILLA CREEK DRIVE SUITE 206J",,DALLAS,TX,75234,Dallas,"(214) 506-8090",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971674,"AMBIENT HOSPICE, INC","8303 SOUTHWEST FREEWAY SUITE 151",,HOUSTON,TX,77074,Harris,"(713) 440-9979",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
971675,"HARBOR HOSPICE OF ARLINGTON LP","6471 SOUTHWEST BOULEVARD SUITE A",,BENBROOK,TX,76132,Tarrant,"(817) 237-2256",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971676,"TRANSCEND HOSPICE","8600 WURZBACH RD SUITE 702 R",,"SAN ANTONIO",TX,78213,Bexar,"(210) 994-5388",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",2,01/01/2021-12/31/2022
971677,"QUALITY LIFE HEALTHCARE INC","9644 COURT GLEN DR",,HOUSTON,TX,77099,Harris,"(281) 216-2555",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",2,01/01/2021-12/31/2022
971678,"CHOICE HOSPICE","8303 SOUTHWEST FREEWAY, SUITE 545",,HOUSTON,TX,77074,Harris,"(281) 630-0483",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971679,"TRILOGY HOSPICE","8303 SOUTHWEST FREEWAY, SUITE 545",,HOUSTON,TX,77074,Harris,"(281) 845-2259",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",2,01/01/2021-12/31/2022
971680,"DIMPLES HOSPICE LLC","8700 COMMERCE PARK DR STE. 208",,HOUSTON,TX,77036,Harris,"(346) 202-7827",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971681,"ANGEL HANDS HOSPICE INC","11902 HUECO TANKS DR",,"SUGAR LAND",TX,77498,"Fort Bend","(832) 338-9882",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",2,01/01/2021-12/31/2022
971682,"BRYTELYTE HOMECARE LLC","6260 WESTPARK DR STE 265",,HOUSTON,TX,77057,Harris,"(832) 400-2104",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971683,"A1 PALLIATIVE HOSPICE INC","15022 FM 529 ROAD BLDG 2 STE C",,HOUSTON,TX,77095,Harris,"(281) 888-5129",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971684,"SERENITY CARE SOLUTIONS ,LLC","607 E WALLISVILLE RD",,HIGHLANDS,TX,77562,Harris,"(732) 484-6354",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
971685,"ALL SAINTS HOSPICE CARE INC","2819 NW LOOP 410, SUITE K",,"SAN ANTONIO",TX,78230,Bexar,"(210) 307-4121",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",2,01/01/2021-12/31/2022
971686,"GRACEFUL HOSPICE & PALLIATIVE CARE LLC","3700 FREDERICKSBURG RD STE 233",,"SAN ANTONIO",TX,78201,Bexar,"(210) 371-5552",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971687,"FAITH HOSPICE INC.","1852 DALE DOUGLAS, STE B",,"EL PASO",TX,79936,"El Paso","(915) 203-1068",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
971688,"DESTINY HOSPICE LLC","3300 S GESSNER RD SUITE 117",,HOUSTON,TX,77063,Harris,"(720) 254-5439",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971689,"HUMMINGBIRD HOSPICE LLC","8420 GREENBRIAR DR",,"SAN ANTONIO",TX,78209,Bexar,"(210) 419-0749",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",7.0,,01/01/2021-12/31/2022
971690,"CANAAN LAND HOSPICE CARE LLC","11111 KATY FWY STE 910",,HOUSTON,TX,77079,Brazoria,"(432) 698-0722",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",7.0,,01/01/2021-12/31/2022
971691,"OPTIMUM HOSPICE LLC","20534 SAM HOUSTON BLVD",,"RIO HONDO",TX,78583,Cameron,"(956) 793-3227",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",2,01/01/2021-12/31/2022
971692,"A & S HOSPICE AND PALLIATIVE CARE LLC","6776 SOUTHWEST FREEWAY STE 631",,HOUSTON,TX,77074,Harris,"(832) 350-2573",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
971693,"SAINT DANIEL PALLIATIVE CARE INC","2743 IMPERIAL DR STE. 301",,"SUGAR LAND",TX,77479,Harris,"(832) 231-1679",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
